ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GeneSet,Description_TR
BP,GO:0046434,organophosphate catabolic process,2/17,242/18986,0.008264462809917356,9.229946524064172,3.857279433342583,0.01939947278710912,0.07872114986047736,0.04469456084080149,PFKFB1/PLA2G4E,2,Rpost_18,Organofosfat katabolik süreci
BP,GO:0072593,reactive oxygen species metabolic process,2/17,242/18986,0.008264462809917356,9.229946524064172,3.857279433342583,0.01939947278710912,0.07872114986047736,0.04469456084080149,GRIN1/SLC1A1,2,Rpost_18,Reaktif oksijen türleri metabolik süreci
BP,GO:0009713,catechol-containing compound biosynthetic process,1/17,22/18986,0.045454545454545456,50.76470588235294,6.991580330818526,0.019525324571693203,0.07872114986047736,0.04469456084080149,SLC6A3,1,Rpost_18,
BP,GO:0015802,basic amino acid transport,1/17,22/18986,0.045454545454545456,50.76470588235294,6.991580330818526,0.019525324571693203,0.07872114986047736,0.04469456084080149,SLC25A15,1,Rpost_18,
BP,GO:0042423,catecholamine biosynthetic process,1/17,22/18986,0.045454545454545456,50.76470588235294,6.991580330818526,0.019525324571693203,0.07872114986047736,0.04469456084080149,SLC6A3,1,Rpost_18,
BP,GO:0060004,reflex,1/17,22/18986,0.045454545454545456,50.76470588235294,6.991580330818526,0.019525324571693203,0.07872114986047736,0.04469456084080149,SLC1A1,1,Rpost_18,
BP,GO:0046479,glycosphingolipid catabolic process,1/17,23/18986,0.043478260869565216,48.55754475703325,6.831834922288629,0.020404256731694992,0.07983849359996532,0.045328941662640905,GBA3,1,Rpost_18,Glikosfingolipit katabolik süreci
BP,GO:0046794,transport of virus,1/17,23/18986,0.043478260869565216,48.55754475703325,6.831834922288629,0.020404256731694992,0.07983849359996532,0.045328941662640905,TPCN1,1,Rpost_18,Virüs taşınımı
BP,GO:0097164,ammonium ion metabolic process,1/17,23/18986,0.043478260869565216,48.55754475703325,6.831834922288629,0.020404256731694992,0.07983849359996532,0.045328941662640905,SLC44A1,1,Rpost_18,Amonyum iyonu metabolik süreci
BP,GO:0015874,norepinephrine transport,1/17,24/18986,0.041666666666666664,46.53431372549019,6.682052574459852,0.021282447294135642,0.07983849359996532,0.045328941662640905,SLC6A3,1,Rpost_18,
BP,GO:0033762,response to glucagon,1/17,24/18986,0.041666666666666664,46.53431372549019,6.682052574459852,0.021282447294135642,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,
BP,GO:0035357,peroxisome proliferator activated receptor signaling pathway,1/17,24/18986,0.041666666666666664,46.53431372549019,6.682052574459852,0.021282447294135642,0.07983849359996532,0.045328941662640905,ALOXE3,1,Rpost_18,Peroksizom proliferatör ile aktive edilen reseptör sinyal yolağı
BP,GO:0061615,glycolytic process through fructose-6-phosphate,1/17,24/18986,0.041666666666666664,46.53431372549019,6.682052574459852,0.021282447294135642,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,Fruktoz-6-fosfat üzerinden glikolitik süreç
BP,GO:1901136,carbohydrate derivative catabolic process,2/17,258/18986,0.007751937984496124,8.657546739626083,3.7073309096760454,0.021871311084133833,0.07983849359996532,0.045328941662640905,GBA3/PFKFB1,2,Rpost_18,
BP,GO:0006706,steroid catabolic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,HSD11B1,1,Rpost_18,Steroid katabolik süreci
BP,GO:0010842,retina layer formation,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,SLC1A1,1,Rpost_18,
BP,GO:0030813,positive regulation of nucleotide catabolic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,Nükleotit katabolik sürecinin pozitif düzenlenmesi
BP,GO:0033123,positive regulation of purine nucleotide catabolic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,Pürin nükleotit katabolik sürecinin pozitif düzenlenmesi
BP,GO:0045821,positive regulation of glycolytic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,Glikolitik sürecin pozitif düzenlenmesi
BP,GO:0046514,ceramide catabolic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,GBA3,1,Rpost_18,Seramit katabolik süreci
BP,GO:1903579,negative regulation of ATP metabolic process,1/17,25/18986,0.04,44.672941176470594,6.541229234737354,0.022159896845659666,0.07983849359996532,0.045328941662640905,PFKFB1,1,Rpost_18,ATP metabolik sürecinin negatif düzenlenmesi
BP,GO:0010460,positive regulation of heart rate,1/17,26/18986,0.038461538461538464,42.95475113122172,6.408497214982023,0.023036605972479585,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,Kalp hızının pozitif düzenlenmesi
BP,GO:0016188,synaptic vesicle maturation,1/17,26/18986,0.038461538461538464,42.95475113122172,6.408497214982023,0.023036605972479585,0.08044584014883474,0.04567376751094223,ATP6V0A4,1,Rpost_18,
BP,GO:0019377,glycolipid catabolic process,1/17,26/18986,0.038461538461538464,42.95475113122172,6.408497214982023,0.023036605972479585,0.08044584014883474,0.04567376751094223,GBA3,1,Rpost_18,Glikolipit katabolik süreci
BP,GO:1901658,glycosyl compound catabolic process,1/17,26/18986,0.038461538461538464,42.95475113122172,6.408497214982023,0.023036605972479585,0.08044584014883474,0.04567376751094223,GBA3,1,Rpost_18,Glikozil bileşiği katabolik süreci
BP,GO:0035235,ionotropic glutamate receptor signaling pathway,1/17,27/18986,0.037037037037037035,41.363834422657945,6.283102257709536,0.023912575260373492,0.08044584014883474,0.04567376751094223,GRIN1,1,Rpost_18,
BP,GO:0042759,long-chain fatty acid biosynthetic process,1/17,27/18986,0.037037037037037035,41.363834422657945,6.283102257709536,0.023912575260373492,0.08044584014883474,0.04567376751094223,ALOXE3,1,Rpost_18,Uzun zincirli yağ asidi biyosentetik süreci
BP,GO:0043043,peptide biosynthetic process,1/17,27/18986,0.037037037037037035,41.363834422657945,6.283102257709536,0.023912575260373492,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,Peptit biyosentetik süreci
BP,GO:0097305,response to alcohol,2/17,275/18986,0.007272727272727273,8.122352941176471,3.5616306627729695,0.02463453997322717,0.08044584014883474,0.04567376751094223,GRIN1/SLC6A3,2,Rpost_18,
BP,GO:0001964,startle response,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,SLC6A3,1,Rpost_18,
BP,GO:0006541,glutamine metabolic process,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,ASL,1,Rpost_18,Glutamin metabolik süreci
BP,GO:0015740,C4-dicarboxylate transport,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,
BP,GO:0061744,motor behavior,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,
BP,GO:0099637,neurotransmitter receptor transport,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,Nörotransmitter reseptör taşınımı
BP,GO:1900543,negative regulation of purine nucleotide metabolic process,1/17,28/18986,0.03571428571428571,39.88655462184874,6.1643851477334914,0.02478780529468816,0.08044584014883474,0.04567376751094223,PFKFB1,1,Rpost_18,Pürin nükleotit metabolik sürecinin negatif düzenlenmesi
BP,GO:0003018,vascular process in circulatory system,2/17,276/18986,0.007246376811594203,8.092924126172207,3.5534524193059562,0.02480138499726425,0.08044584014883474,0.04567376751094223,SLC1A1/SLC44A1,2,Rpost_18,Dolaşım sisteminde vasküler süreç
BP,GO:0006656,phosphatidylcholine biosynthetic process,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,SLC44A1,1,Rpost_18,Fosfatidilkolin biyosentetik süreci
BP,GO:0010039,response to iron ion,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,SLC6A3,1,Rpost_18,Demir iyonuna yanıt
BP,GO:0045980,negative regulation of nucleotide metabolic process,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,PFKFB1,1,Rpost_18,Nükleotit metabolik sürecinin negatif düzenlenmesi
BP,GO:0046337,phosphatidylethanolamine metabolic process,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,PLA2G4E,1,Rpost_18,Fosfatidiletanolamin metabolik süreci
BP,GO:0060402,calcium ion transport into cytosol,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,GRIN1,1,Rpost_18,Kalsiyum iyonunun sitozole taşınımı
BP,GO:0071577,zinc ion transmembrane transport,1/17,29/18986,0.034482758620689655,38.51115618661258,6.051766841424895,0.025662296660338146,0.08044584014883474,0.04567376751094223,SLC1A1,1,Rpost_18,Çinko iyonu transmembran taşınımı
BP,GO:0007611,learning or memory,2/17,282/18986,0.0070921985815602835,7.920734251147267,3.5052340639415447,0.025812346346968624,0.08044584014883474,0.04567376751094223,GRIN1/SLC1A1,2,Rpost_18,
BP,GO:0001963,"synaptic transmission, dopaminergic",1/17,30/18986,0.03333333333333333,37.227450980392156,5.9447363449444985,0.02653604994180514,0.08169886891173946,0.04638518458727024,SLC6A3,1,Rpost_18,
BP,GO:0007588,excretion,1/17,30/18986,0.03333333333333333,37.227450980392156,5.9447363449444985,0.02653604994180514,0.08169886891173946,0.04638518458727024,ATP6V0A4,1,Rpost_18,Boşaltım
BP,GO:0040018,positive regulation of multicellular organism growth,1/17,31/18986,0.03225806451612903,36.02656546489563,5.8428407603199535,0.02740906572314039,0.08375785245239233,0.04755418891826668,SLC6A3,1,Rpost_18,
BP,GO:0015850,organic hydroxy compound transport,2/17,292/18986,0.00684931506849315,7.649476228847703,3.427956384159157,0.027534569605412437,0.08375785245239233,0.04755418891826668,SLC44A1/SLC6A3,2,Rpost_18,
BP,GO:0006650,glycerophospholipid metabolic process,2/17,294/18986,0.006802721088435374,7.597438975590236,3.412940397794716,0.027884545320925016,0.08431755370851135,0.04787196377151288,PLA2G4E/SLC44A1,2,Rpost_18,Gliserofosfolipit metabolik süreci
BP,GO:0090313,regulation of protein targeting to membrane,1/17,32/18986,0.03125,34.900735294117645,5.745677055539435,0.028281344587962387,0.08501137899813545,0.048265888614772316,SLC1A1,1,Rpost_18,Proteinin membrana hedeflenmesinin düzenlenmesi
BP,GO:0015813,L-glutamate transmembrane transport,1/17,33/18986,0.030303030303030304,33.84313725490196,5.652885216488612,0.029152887119460402,0.08610271312026677,0.04888550226886262,SLC1A1,1,Rpost_18,L-glutamat transmembran taşınımı
BP,GO:0033238,regulation of amine metabolic process,1/17,33/18986,0.030303030303030304,33.84313725490196,5.652885216488612,0.029152887119460402,0.08610271312026677,0.04888550226886262,SLC6A3,1,Rpost_18,Amin metabolik sürecinin düzenlenmesi
BP,GO:0099170,postsynaptic modulation of chemical synaptic transmission,1/17,33/18986,0.030303030303030304,33.84313725490196,5.652885216488612,0.029152887119460402,0.08610271312026677,0.04888550226886262,SLC1A1,1,Rpost_18,Kimyasal sinaptik iletimin postsinaptik modülasyonu
BP,GO:0006536,glutamate metabolic process,1/17,34/18986,0.029411764705882353,32.8477508650519,5.564142514605217,0.030023693900390502,0.08665929830339986,0.0492015079468122,ASL,1,Rpost_18,Glutamat metabolik süreci
